14/11/2008,97.6,101.1,87.9,95.2,28157000
17/11/2008,93.6,98.1,87.5,88.9,16765271
18/11/2008,89.6,89.9,78.9,83.6,21277630
19/11/2008,81.9,83.3,62.5,64,34179841
20/11/2008,61.3,63.5,43.9,47.1,72437291
21/11/2008,54.4,55.3,30.5,37.7,102869289
24/11/2008,61.2,65,52.5,59.5,80478969
25/11/2008,63.9,65.8,57.5,60.8,46427700
26/11/2008,61.7,73.9,60.8,70.5,38211205
28/11/2008,74.5,84.8,74.2,82.9,25141052
01/12/2008,79,79.2,63.4,64.5,31529488
02/12/2008,69.2,74.6,59.36,72.2,32710478
03/12/2008,68.7,78.4,66.8,78.2,31429613
04/12/2008,76.1,81,73,74,25978920
05/12/2008,72.5,83.6,71.7,77.1,21529341
08/12/2008,82.3,86.3,80.2,84.7,22930658
09/12/2008,83,90,82,85.4,21714290
10/12/2008,87.3,88.3,80.5,83,16348913
11/12/2008,80.9,81.5,75.4,75.7,16577299
12/12/2008,70.7,78.5,69.7,77,14909486
15/12/2008,77.4,77.8,72.3,74,10157328
16/12/2008,75.9,83.3,74.2,82.3,20517123
17/12/2008,81.1,82,78,78.3,15615867
18/12/2008,80,80.5,73.7,74.3,11163535
19/12/2008,74.4,75.1,69.1,70.2,20265037
22/12/2008,71.5,72.49,65.4,67.5,13544924
23/12/2008,68.9,69.2,65.1,65.2,10693589
24/12/2008,65.5,68,65.3,67.8,4007266
26/12/2008,68.4,70.3,66.68,67.3,4813285
29/12/2008,68.3,68.5,65.1,65.7,6122546
30/12/2008,66.6,68.2,65.3,68,7344716
31/12/2008,67.2,70.4,66.2,67.1,9267596
